SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,LineTotal
43859,622,2,760,838.917800
43860,623,2,761,838.917800
43860,624,1,770,419.458900
43860,626,2,765,838.917800
43860,627,1,732,356.898000
43860,628,1,762,419.458900
43860,629,1,738,178.580800
43860,630,1,768,419.458900
43860,632,1,729,183.938200
43860,633,1,763,419.458900
43860,634,1,756,874.794000
43861,635,1,732,356.898000
43861,638,2,768,838.917800
43861,639,1,725,183.938200
43861,640,9,715,259.563600
43861,643,2,733,713.796000
43861,644,2,730,367.876400
43861,645,2,766,838.917800
43861,649,2,729,367.876400
43861,652,6,716,173.042400
43861,653,2,763,838.917800
43861,656,2,761,838.917800
43861,658,1,738,178.580800
43861,660,2,722,357.161600
43862,663,1,741,818.700000
43862,669,1,745,809.760000
43863,671,1,758,874.794000
43863,673,1,760,419.458900
43863,674,1,762,419.458900
43864,676,1,747,714.704300
43864,680,1,748,722.594900
43864,683,1,745,809.760000
43865,684,1,758,874.794000
43865,685,2,770,838.917800
43865,688,1,725,183.938200
43865,689,4,729,735.752800
43865,690,1,762,419.458900
43865,691,2,763,838.917800
43865,692,5,715,144.202000
43865,693,1,738,178.580800
43867,714,1,748,722.594900
43869,720,1,747,714.704300
43869,726,1,743,714.704300
43870,731,2,762,838.917800
43870,734,1,758,874.794000
43871,736,1,761,419.458900
43871,737,2,729,367.876400
43871,739,1,758,874.794000
43871,740,1,725,183.938200
43871,741,1,762,419.458900
43871,746,2,760,838.917800
43872,749,1,763,419.458900
43872,753,1,765,419.458900
43872,756,2,725,367.876400
43872,757,1,732,356.898000
43872,758,1,738,178.580800
43872,761,1,755,874.794000
43872,762,4,716,115.361600
43872,763,1,760,419.458900
43873,766,2,764,838.917800
43873,768,5,726,919.691000
43873,769,5,729,919.691000
43873,770,1,755,874.794000
43873,771,1,738,178.580800
43873,773,3,722,535.742400
43873,777,2,768,838.917800
43873,778,1,756,874.794000
43873,779,5,707,100.932500
43873,780,1,765,419.458900
43873,783,3,730,551.814600
43873,787,5,715,144.202000
43873,790,2,725,367.876400
43874,793,1,763,419.458900
43875,796,1,741,818.700000
43875,804,1,745,809.760000
43875,812,5,708,100.932500
43876,815,2,762,838.917800
43876,816,1,758,874.794000
43876,819,2,725,367.876400
43876,820,2,761,838.917800
43876,821,2,770,838.917800
43876,822,2,729,367.876400
43877,823,4,715,115.361600
43879,836,2,763,838.917800
43879,838,2,764,838.917800
43879,840,4,725,735.752800
43879,841,4,714,115.361600
43879,843,3,730,551.814600
43879,845,2,726,367.876400
43879,847,2,766,838.917800
43879,849,3,729,551.814600
43879,850,1,768,419.458900
43879,851,5,708,100.932500
43879,853,1,756,874.794000
43879,854,3,738,535.742400
43879,857,5,711,100.932500
43879,858,5,722,892.904000
43880,865,1,766,419.458900
43880,866,1,738,178.580800
43880,867,1,732,356.898000
43880,870,2,725,367.876400
43880,872,1,764,419.458900
43880,873,1,768,419.458900
43881,881,21,709,104.238750
43883,883,2,726,367.876400
43883,884,1,732,356.898000
43883,885,2,763,838.917800
43883,886,1,768,419.458900
43883,887,2,770,838.917800
43883,889,2,760,838.917800
43883,890,1,722,178.580800
43883,891,1,725,183.938200
43883,892,3,738,535.742400
43883,897,2,761,838.917800
43883,899,2,765,838.917800
43884,903,10,715,288.404000
43884,908,5,711,100.932500
43884,910,6,716,173.042400
43884,911,1,748,722.594900
43884,920,1,742,722.594900
43886,925,1,763,419.458900
43886,926,2,726,367.876400
43886,927,1,768,419.458900
43886,933,2,770,838.917800
43886,935,1,733,356.898000
43886,937,1,730,183.938200
43886,938,1,755,874.794000
43886,939,1,722,178.580800
43886,940,5,714,144.202000
43886,941,1,766,419.458900
43886,944,4,715,115.361600
43887,945,1,765,419.458900
43888,946,1,764,419.458900
43888,947,1,755,874.794000
43888,948,2,738,357.161600
43888,949,1,725,183.938200
43888,950,1,768,419.458900
43888,951,2,760,838.917800
43888,955,2,770,838.917800
43888,956,2,730,367.876400
43888,957,2,763,838.917800
43888,958,2,765,838.917800
43888,959,1,726,183.938200
43890,969,1,748,722.594900
43890,970,1,747,714.704300
43892,984,2,762,838.917800
43892,988,2,763,838.917800
43892,990,1,729,183.938200
43892,996,2,765,838.917800
43893,997,1,770,419.458900
43895,1009,4,716,115.361600
43895,1010,1,747,714.704300
43895,1011,1,743,714.704300
43895,1014,1,745,809.760000
43896,1020,1,758,874.794000
43896,1021,1,770,419.458900
43896,1024,4,715,115.361600
43898,1044,1,754,874.794000
43898,1045,5,707,100.932500
43898,1046,2,725,367.876400
43898,1047,6,711,121.119000
43898,1049,8,708,161.492000
43898,1051,11,715,300.535620
43898,1052,2,764,838.917800
43898,1053,4,729,735.752800
43898,1059,2,738,357.161600
43898,1060,2,726,367.876400
43898,1063,5,722,892.904000
43899,1068,1,761,419.458900
43899,1069,2,765,838.917800
43899,1070,2,738,357.161600
43899,1071,1,760,419.458900
43899,1074,1,732,356.898000
43899,1076,2,770,838.917800
43899,1077,1,762,419.458900
43899,1078,2,763,838.917800
43901,1095,6,715,173.042400
43902,1102,1,741,818.700000
43902,1104,6,715,173.042400
43902,1111,1,747,714.704300
43902,1112,1,743,714.704300
43902,1118,1,742,722.594900
43904,1120,1,756,874.794000
43904,1121,2,725,367.876400
43904,1122,1,732,356.898000
43904,1124,1,760,419.458900
43904,1125,1,755,874.794000
43904,1127,2,761,838.917800
43904,1128,1,729,183.938200
43904,1129,1,738,178.580800
43904,1130,1,762,419.458900
43904,1131,1,758,874.794000
43905,1133,2,725,367.876400
43905,1135,1,763,419.458900
43905,1136,1,765,419.458900
43905,1137,1,738,178.580800
43905,1138,1,762,419.458900
43905,1140,2,729,367.876400
43905,1141,1,755,874.794000
43905,1142,2,761,838.917800
43906,1145,26,709,111.150000
43906,1147,5,715,144.202000
43907,1158,2,764,838.917800
43907,1159,2,730,367.876400
43907,1160,2,722,357.161600
43907,1161,1,765,419.458900
43907,1169,1,729,183.938200
43907,1172,1,738,178.580800
43907,1173,1,726,183.938200
43907,1175,1,756,874.794000
43907,1176,1,755,874.794000
43908,1179,1,733,356.898000
43909,1185,1,741,818.700000
43909,1189,1,745,809.760000
43910,1191,2,762,838.917800
43910,1194,2,764,838.917800
43910,1196,1,756,874.794000
43910,1197,1,733,356.898000
43910,1198,1,738,178.580800
43910,1200,1,766,419.458900
43910,1201,1,768,419.458900
43910,1203,1,732,356.898000
43910,1204,1,725,183.938200
43910,1205,2,726,367.876400
43911,1209,4,738,714.323200
43911,1211,2,725,367.876400
43911,1217,5,711,100.932500
43911,1219,1,765,419.458900
43911,1220,2,770,838.917800
43911,1221,3,729,551.814600
43912,1222,1,756,874.794000
43912,1225,1,760,419.458900
43912,1228,2,725,367.876400
43912,1229,1,755,874.794000
43912,1230,2,765,838.917800
43912,1231,1,729,183.938200
43912,1233,2,770,838.917800
43912,1236,1,738,178.580800
43913,1247,5,707,100.932500
43916,1262,1,745,809.760000
43916,1269,6,715,173.042400
43917,1273,2,738,357.161600
43917,1274,3,729,551.814600
43917,1278,1,761,419.458900
43917,1281,6,715,173.042400
43917,1282,2,725,367.876400
43917,1283,2,770,838.917800
43929,1295,1,760,699.098200
43935,1301,1,766,699.098200
43940,1306,1,767,699.098200
43943,1309,1,768,699.098200
43953,1319,1,770,699.098200
43979,1345,1,760,699.098200
43982,1348,1,770,699.098200
44002,1368,1,767,699.098200
44003,1369,1,770,699.098200
44005,1371,1,766,699.098200
44007,1373,1,759,699.098200
44037,1403,1,763,699.098200
44039,1405,1,770,699.098200
44053,1419,1,768,699.098200
44057,1423,1,768,699.098200
44060,1426,1,770,699.098200
44074,1440,1,762,419.458900
44074,1442,1,770,419.458900
44077,1454,1,758,874.794000
44077,1455,2,770,838.917800
44077,1458,2,760,838.917800
44077,1460,2,762,838.917800
44078,1462,1,742,722.594900
44078,1464,1,747,714.704300
44078,1468,1,741,818.700000
44079,1472,2,770,838.917800
44079,1473,2,768,838.917800
44079,1475,3,729,551.814600
44079,1481,1,732,356.898000
44079,1482,5,714,144.202000
44079,1484,1,725,183.938200
44079,1486,1,722,178.580800
44079,1488,1,738,178.580800
44079,1490,1,730,183.938200
44079,1491,3,726,551.814600
44079,1494,4,715,115.361600
44079,1495,2,766,838.917800
44079,1496,2,764,838.917800
44081,1498,1,748,722.594900
44081,1502,1,743,714.704300
44081,1513,5,707,100.932500
44083,1515,1,758,874.794000
44083,1518,1,770,419.458900
44085,1521,1,762,419.458900
44085,1524,2,761,838.917800
44085,1526,2,725,367.876400
44085,1529,3,729,551.814600
44085,1531,1,738,178.580800
44085,1532,1,732,356.898000
44085,1535,1,766,419.458900
44085,1537,1,758,874.794000
44085,1539,1,768,419.458900
44085,1540,1,770,419.458900
44086,1543,1,741,818.700000
44086,1555,4,715,115.361600
44086,1557,5,707,100.932500
44086,1559,10,711,201.865000
44087,1564,2,733,713.796000
44088,1565,1,764,419.458900
44089,1566,2,770,838.917800
44089,1567,2,762,838.917800
44089,1568,1,760,419.458900
44090,1569,1,761,419.458900
44090,1571,7,715,201.882800
44090,1576,1,729,183.938200
44090,1578,2,725,367.876400
44091,1582,2,732,713.796000
44091,1587,5,707,100.932500
44091,1588,5,708,100.932500
44092,1589,1,770,419.458900
44092,1590,1,765,419.458900
44092,1591,4,738,714.323200
44092,1592,2,762,838.917800
44092,1593,1,760,419.458900
44092,1594,2,725,367.876400
44092,1596,1,758,874.794000
44093,1598,1,730,183.938200
44093,1599,1,756,874.794000
44093,1600,1,755,874.794000
44093,1601,2,762,838.917800
44093,1602,2,763,838.917800
44093,1604,2,726,367.876400
44093,1606,1,768,419.458900
44093,1609,2,760,838.917800
44093,1610,6,715,173.042400
44093,1612,1,738,178.580800
44093,1615,4,716,115.361600
44095,1622,1,743,714.704300
44095,1623,1,741,818.700000
44095,1624,1,748,722.594900
44097,1628,1,754,874.794000
44097,1629,1,760,419.458900
44097,1630,2,762,838.917800
44097,1634,1,761,419.458900
44097,1635,1,770,419.458900
44097,1637,4,725,735.752800
44097,1639,2,729,367.876400
44098,1644,22,709,109.202500
44099,1648,1,756,874.794000
44099,1649,2,765,838.917800
44099,1651,1,763,419.458900
44100,1664,6,715,173.042400
44101,1673,1,729,183.938200
44101,1674,2,761,838.917800
44101,1676,1,725,183.938200
44102,1678,1,762,419.458900
44102,1680,1,770,419.458900
44102,1681,2,760,838.917800
44103,1684,2,760,838.917800
44106,1693,1,763,419.458900
44107,1695,2,765,838.917800
44107,1696,1,766,419.458900
44107,1699,1,761,419.458900
44107,1700,1,756,874.794000
44107,1704,2,722,357.161600
44107,1705,1,726,183.938200
44107,1706,1,730,183.938200
44107,1707,2,732,713.796000
44107,1708,1,733,356.898000
44107,1710,4,715,115.361600
44108,1715,1,760,419.458900
44109,1717,2,765,838.917800
44109,1718,2,762,838.917800
44109,1719,1,761,419.458900
44109,1721,4,738,714.323200
44109,1726,2,760,838.917800
44109,1730,2,725,367.876400
44109,1731,1,729,183.938200
44110,1732,2,765,838.917800
44110,1733,4,729,735.752800
44110,1735,5,715,144.202000
44110,1737,2,770,838.917800
44110,1739,1,758,874.794000
44110,1742,5,708,100.932500
44110,1743,1,738,178.580800
44110,1745,1,768,419.458900
44110,1747,1,754,874.794000
44110,1748,2,766,838.917800
44110,1749,2,761,838.917800
44110,1751,3,725,551.814600
44110,1752,1,732,356.898000
44110,1753,2,764,838.917800
44111,1754,1,754,874.794000
44111,1756,2,762,838.917800
44111,1757,1,756,874.794000
44111,1759,1,732,356.898000
44111,1761,2,765,838.917800
44111,1762,1,766,419.458900
44111,1765,1,738,178.580800
44111,1766,2,725,367.876400
44111,1769,2,764,838.917800
44111,1770,1,729,183.938200
44113,1787,8,715,230.723200
44113,1788,1,743,714.704300
44113,1790,1,748,722.594900
44113,1792,1,742,722.594900
44114,1793,1,733,356.898000
44114,1795,3,725,551.814600
44114,1796,2,732,713.796000
44114,1798,1,756,874.794000
44114,1799,3,738,535.742400
44114,1801,1,755,874.794000
44114,1802,2,729,367.876400
44114,1803,1,764,419.458900
44114,1805,2,763,838.917800
44114,1808,1,730,183.938200
44114,1809,2,765,838.917800
44115,1816,1,747,714.704300
44115,1817,1,743,714.704300
44115,1824,1,748,722.594900
44117,1840,1,770,419.458900
44117,1842,1,768,419.458900
44117,1846,1,764,419.458900
44117,1847,2,760,838.917800
44117,1848,2,738,357.161600
44117,1849,1,761,419.458900
44117,1850,1,732,356.898000
44117,1851,1,762,419.458900
44117,1852,2,765,838.917800
44117,1853,1,766,419.458900
44117,1854,1,725,183.938200
44117,1855,1,763,419.458900
44118,1856,1,762,419.458900
44120,1873,1,742,722.594900
44120,1878,1,748,722.594900
44120,1880,1,743,714.704300
44121,1885,1,742,722.594900
44121,1886,1,748,722.594900
44121,1897,1,747,714.704300
44123,1901,1,755,874.794000
44124,1903,2,761,838.917800
44124,1907,1,722,178.580800
44124,1910,1,768,419.458900
44124,1911,1,730,183.938200
44124,1913,1,729,183.938200
44124,1916,1,766,419.458900
44124,1917,2,764,838.917800
44124,1918,2,765,838.917800
44124,1919,2,725,367.876400
44124,1921,2,732,713.796000
44125,1925,2,762,838.917800
44127,1934,1,748,722.594900
44128,1961,4,715,115.361600
44129,1968,2,762,838.917800
44129,1970,3,722,535.742400
44129,1972,5,715,144.202000
44129,1973,3,730,551.814600
44129,1974,2,764,838.917800
44129,1975,4,729,735.752800
44129,1977,2,766,838.917800
44129,1978,2,768,838.917800
44129,1979,6,714,173.042400
44129,1980,3,738,535.742400
44129,1982,1,732,356.898000
44129,1986,4,716,115.361600
44129,1991,1,726,183.938200
44129,1993,2,725,367.876400
44130,1998,1,747,714.704300
44130,2002,1,748,722.594900
44131,2008,5,708,100.932500
44133,2016,1,756,874.794000
44133,2018,1,764,419.458900
44133,2021,1,768,419.458900
44133,2022,2,761,838.917800
44133,2023,2,763,838.917800
44133,2027,2,729,367.876400
44133,2029,3,738,535.742400
44133,2031,1,765,419.458900
44133,2032,2,725,367.876400
44151,2050,1,763,699.098200
44166,2065,1,768,699.098200
44172,2071,1,768,699.098200
44188,2087,1,766,699.098200
44189,2088,1,760,699.098200
44204,2103,1,767,699.098200
44219,2118,1,768,699.098200
44225,2124,1,760,699.098200
44231,2130,1,766,699.098200
44245,2144,1,764,699.098200
44255,2154,1,769,699.098200
44262,2161,1,760,699.098200
44265,2164,1,759,699.098200
44266,2165,1,767,699.098200
44267,2166,1,767,699.098200
44269,2168,1,762,699.098200
44281,2180,1,770,419.458900
44282,2183,1,745,809.760000
44282,2185,4,716,115.361600
44282,2190,1,744,809.760000
44282,2192,1,743,714.704300
44282,2193,6,715,173.042400
44283,2198,1,730,183.938200
44283,2203,1,736,178.580800
44283,2205,1,726,183.938200
44283,2206,3,722,535.742400
44283,2207,2,768,838.917800
44283,2208,1,767,419.458900
44283,2209,1,729,183.938200
44283,2211,2,761,838.917800
44283,2212,2,733,713.796000
44283,2213,2,764,838.917800
44283,2214,3,725,551.814600
44283,2218,2,769,838.917800
44283,2219,1,727,183.938200
44283,2220,1,766,419.458900
44283,2222,2,738,357.161600
44284,2226,23,709,114.166250
44284,2227,5,714,144.202000
44286,2252,1,756,874.794000
44286,2254,1,764,419.458900
44286,2255,2,766,838.917800
44286,2256,1,763,419.458900
44286,2257,2,768,838.917800
44288,2264,1,769,419.458900
44288,2265,4,725,735.752800
44288,2269,1,767,419.458900
44288,2270,1,717,758.075900
44288,2271,4,715,115.361600
44288,2273,5,729,919.691000
44288,2277,3,738,535.742400
44288,2285,5,722,892.904000
44288,2286,3,726,551.814600
44288,2287,3,730,551.814600
44288,2294,2,764,838.917800
44288,2296,1,736,178.580800
44290,2301,1,770,419.458900
44290,2302,1,760,419.458900
44292,2308,1,765,419.458900
44293,2310,1,769,419.458900
44293,2311,1,759,419.458900
44293,2312,4,725,735.752800
44293,2313,2,766,838.917800
44293,2316,1,761,419.458900
44293,2317,2,763,838.917800
44293,2318,1,729,183.938200
44293,2323,1,762,419.458900
44293,2324,1,764,419.458900
44293,2325,2,760,838.917800
44293,2327,1,754,874.794000
44293,2328,2,768,838.917800
44293,2331,1,738,178.580800
44293,2332,2,765,838.917800
44293,2333,1,755,874.794000
44294,2335,1,743,714.704300
44294,2341,1,748,722.594900
44295,2346,1,770,419.458900
44295,2351,2,761,838.917800
44296,2355,1,738,178.580800
44296,2357,1,763,419.458900
44296,2358,5,708,100.932500
44296,2359,1,732,356.898000
44296,2360,2,769,838.917800
44296,2361,1,756,874.794000
44296,2364,2,768,838.917800
44296,2367,1,754,874.794000
44296,2372,3,725,551.814600
44296,2373,1,729,183.938200
44296,2374,1,762,419.458900
44296,2375,2,766,838.917800
44296,2376,1,765,419.458900
44296,2377,1,758,874.794000
44296,2378,1,767,419.458900
44296,2379,1,764,419.458900
44296,2380,1,757,874.794000
44298,2389,4,716,115.361600
44298,2390,1,729,183.938200
44298,2391,1,732,356.898000
44298,2392,1,766,419.458900
44298,2393,1,767,419.458900
44298,2394,1,758,874.794000
44298,2395,1,761,419.458900
44298,2398,1,757,874.794000
44298,2399,1,763,419.458900
44298,2400,2,765,838.917800
44298,2401,5,707,100.932500
44298,2403,2,768,838.917800
44298,2404,1,725,183.938200
44298,2405,1,762,419.458900
44298,2406,1,770,419.458900
44298,2408,1,730,183.938200
44298,2410,1,756,874.794000
44298,2411,1,726,183.938200
44298,2412,2,722,357.161600
44298,2414,1,738,178.580800
44299,2416,1,762,419.458900
44299,2417,2,766,838.917800
44299,2420,1,768,419.458900
44299,2421,1,770,419.458900
44299,2422,1,725,183.938200
44299,2425,1,755,874.794000
44299,2426,1,761,419.458900
44299,2427,1,726,183.938200
44299,2429,1,765,419.458900
44299,2432,2,729,367.876400
44299,2433,1,760,419.458900
44299,2434,1,767,419.458900
44299,2435,2,769,838.917800
44299,2437,1,759,419.458900
44299,2439,1,738,178.580800
44299,2440,1,756,874.794000
44300,2443,1,754,874.794000
44300,2445,1,760,419.458900
44300,2447,1,762,419.458900
44300,2448,1,763,419.458900
44300,2449,2,770,838.917800
44300,2451,1,761,419.458900
44300,2452,2,765,838.917800
44301,2453,2,722,357.161600
44301,2454,2,768,838.917800
44301,2455,1,761,419.458900
44301,2459,1,759,419.458900
44301,2460,1,764,419.458900
44301,2462,1,766,419.458900
44301,2463,4,716,115.361600
44301,2467,1,770,419.458900
44301,2469,2,765,838.917800
44301,2470,1,760,419.458900
44301,2474,1,726,183.938200
44301,2475,1,738,178.580800
44301,2477,1,754,874.794000
44301,2478,1,769,419.458900
44301,2479,2,725,367.876400
44304,2484,1,742,722.594900
44304,2485,1,743,714.704300
44304,2487,1,745,809.760000
44304,2489,1,748,722.594900
44305,2496,1,741,818.700000
44306,2511,8,707,161.492000
44306,2512,1,732,356.898000
44306,2514,1,729,183.938200
44306,2515,2,730,367.876400
44306,2517,1,766,419.458900
44306,2518,1,726,183.938200
44306,2520,1,764,419.458900
44306,2523,1,738,178.580800
44307,2526,1,770,419.458900
44307,2528,1,761,419.458900
44307,2529,2,760,838.917800
44307,2530,2,762,838.917800
44307,2534,4,715,115.361600
44309,2544,1,762,419.458900
44309,2546,1,770,419.458900
44309,2551,1,764,419.458900
44309,2552,2,760,838.917800
44309,2553,1,759,419.458900
44309,2556,1,725,183.938200
44309,2558,2,763,838.917800
44309,2559,1,761,419.458900
44309,2560,1,757,874.794000
44310,2562,1,730,183.938200
44311,2565,1,764,419.458900
44311,2566,2,767,838.917800
44311,2568,1,718,758.075900
44311,2569,1,736,178.580800
44312,2570,1,770,419.458900
44312,2571,1,760,419.458900
44312,2572,1,762,419.458900
44312,2573,2,765,838.917800
44313,2577,1,756,874.794000
44313,2579,1,754,874.794000
44313,2581,2,765,838.917800
44313,2582,1,769,419.458900
44313,2583,1,760,419.458900
44313,2585,1,729,183.938200
44313,2586,1,757,874.794000
44313,2587,2,730,367.876400
44313,2588,3,738,535.742400
44313,2589,1,726,183.938200
44313,2590,1,732,356.898000
44313,2593,1,770,419.458900
44313,2594,1,768,419.458900
44313,2595,1,762,419.458900
44314,2596,1,729,183.938200
44314,2597,2,725,367.876400
44314,2601,1,726,183.938200
44314,2603,1,733,356.898000
44314,2604,4,722,714.323200
44314,2609,2,767,838.917800
44314,2610,1,718,758.075900
44314,2612,1,736,178.580800
44314,2613,1,732,356.898000
44314,2614,1,769,419.458900
44314,2616,4,738,714.323200
44314,2618,2,768,838.917800
44315,2619,2,760,838.917800
44315,2620,1,758,874.794000
44315,2622,2,763,838.917800
44316,2625,2,770,838.917800
44316,2626,2,763,838.917800
44316,2627,1,761,419.458900
44316,2629,1,765,419.458900
44317,2632,2,770,838.917800
44317,2635,2,768,838.917800
44317,2637,5,729,919.691000
44317,2640,3,725,551.814600
44317,2642,1,726,183.938200
44317,2643,8,715,230.723200
44317,2644,5,730,919.691000
44317,2645,4,714,115.361600
44317,2646,1,765,419.458900
44317,2647,2,766,838.917800
44317,2648,2,738,357.161600
44317,2650,9,707,181.678500
44318,2660,1,748,722.594900
44319,2670,4,715,115.361600
44319,2672,1,741,818.700000
44319,2675,1,748,722.594900
44322,2680,1,763,699.098200
44335,2693,1,761,699.098200
44342,2700,1,759,699.098200
44346,2704,1,767,699.098200
44353,2711,1,762,699.098200
44354,2712,1,767,699.098200
44367,2725,1,763,699.098200
44397,2755,1,764,699.098200
44409,2767,1,759,699.098200
44422,2780,1,762,699.098200
44436,2794,1,760,699.098200
44442,2800,1,766,699.098200
44452,2810,1,765,699.098200
44456,2814,1,759,699.098200
44460,2818,1,766,699.098200
44463,2821,1,765,699.098200
44465,2823,1,759,699.098200
44466,2824,1,766,699.098200
44471,2829,1,760,699.098200
44474,2832,1,764,699.098200
44482,2846,1,761,419.458900
44483,2847,1,760,419.458900
44483,2850,2,770,838.917800
44486,2857,1,769,419.458900
44486,2858,1,730,183.938200
44488,2867,1,769,419.458900
44488,2868,1,768,419.458900
44488,2870,2,766,838.917800
44488,2871,1,722,178.580800
44488,2873,2,770,838.917800
44488,2877,1,757,874.794000
44488,2883,1,767,419.458900
