SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,LineTotal
43858,608,5,770,2097.294500
43858,611,3,763,1258.376700
43858,612,2,754,1749.588000
43859,621,3,758,2624.382000
43860,625,2,758,1749.588000
43861,636,3,764,1258.376700
43861,637,5,770,2097.294500
43861,641,4,765,1677.835600
43861,642,1,753,2146.962000
43861,647,3,754,2624.382000
43861,648,2,756,1749.588000
43861,650,4,760,1677.835600
43861,651,2,755,1749.588000
43861,654,2,758,1749.588000
43862,666,2,747,1429.408600
43862,667,2,748,1445.189800
43864,677,2,741,1637.400000
43865,686,1,753,2146.962000
43865,687,4,760,1677.835600
43865,695,3,765,1258.376700
43865,696,3,761,1258.376700
43865,697,3,754,2624.382000
43866,698,1,771,2039.994000
43866,699,1,777,2024.994000
43867,702,1,774,2039.994000
43867,713,2,743,1429.408600
43867,715,3,742,2167.784700
43867,716,2,741,1637.400000
43868,719,1,749,2146.962000
43869,723,2,745,1619.520000
43869,727,1,774,2039.994000
43869,729,2,742,1445.189800
43870,730,3,760,1258.376700
43870,733,3,770,1258.376700
43871,743,3,754,2624.382000
43871,744,1,753,2146.962000
43871,747,3,770,1258.376700
43872,751,3,758,2624.382000
43872,752,2,756,1749.588000
43872,759,1,753,2146.962000
43872,760,2,754,1749.588000
43873,765,6,770,2516.753400
43873,772,3,766,1258.376700
43873,775,5,760,2097.294500
43873,776,3,733,1070.694000
43873,784,6,761,2516.753400
43873,785,5,763,2097.294500
43873,789,4,762,1677.835600
43873,792,6,732,2141.388000
43875,795,2,747,1429.408600
43875,808,2,743,1429.408600
43875,813,3,742,2167.784700
43876,817,3,763,1258.376700
43876,818,2,754,1749.588000
43877,829,1,778,2024.994000
43878,833,1,772,2039.994000
43878,834,1,771,2039.994000
43879,835,3,762,1258.376700
43879,837,3,760,1258.376700
43879,842,4,770,1677.835600
43879,844,2,754,1749.588000
43879,848,3,765,1258.376700
43879,852,3,758,2624.382000
43879,855,2,755,1749.588000
43879,859,1,753,2146.962000
43880,861,3,760,1258.376700
43880,862,2,755,1749.588000
43880,863,3,762,1258.376700
43880,864,3,770,1258.376700
43880,869,2,756,1749.588000
43880,871,2,758,1749.588000
43882,882,1,778,2024.994000
43883,893,1,749,2146.962000
43883,894,3,762,1258.376700
43883,895,3,758,2624.382000
43883,896,2,754,1749.588000
43884,900,3,747,2144.112900
43884,902,3,745,2429.280000
43884,907,3,741,2456.100000
43884,915,3,743,2144.112900
43886,924,2,754,1749.588000
43886,928,2,756,1749.588000
43886,932,2,758,1749.588000
43886,934,5,760,2097.294500
43886,942,3,762,1258.376700
43888,952,1,753,2146.962000
43888,953,2,756,1749.588000
43889,960,1,778,2024.994000
43890,966,3,742,2167.784700
43890,974,3,745,2429.280000
43891,977,1,778,2024.994000
43892,989,5,760,2097.294500
43892,992,2,754,1749.588000
43892,993,3,770,1258.376700
43892,994,4,761,1677.835600
43892,995,3,758,2624.382000
43895,1007,2,748,1445.189800
43896,1022,3,760,1258.376700
43896,1023,4,762,1677.835600
43897,1037,1,774,2039.994000
43898,1040,3,768,1258.376700
43898,1050,3,760,1258.376700
43898,1054,3,732,1070.694000
43898,1055,2,756,1749.588000
43898,1061,7,762,2936.212300
43898,1062,5,761,2097.294500
43898,1065,6,763,2516.753400
43898,1066,3,766,1258.376700
43899,1072,2,755,1749.588000
43899,1073,1,753,2146.962000
43899,1075,2,758,1749.588000
43899,1079,2,754,1749.588000
43900,1085,1,777,2024.994000
43901,1093,1,776,2024.994000
43904,1123,4,763,1677.835600
43905,1132,5,770,2097.294500
43905,1134,1,753,2146.962000
43905,1139,2,758,1749.588000
43906,1146,1,778,2024.994000
43906,1150,1,772,2039.994000
43906,1152,1,773,2039.994000
43907,1163,1,753,2146.962000
43907,1164,5,762,2097.294500
43907,1166,4,761,1677.835600
43907,1168,3,760,1258.376700
43907,1171,4,763,1677.835600
43907,1174,3,770,1258.376700
43908,1180,1,749,2146.962000
43909,1184,3,743,2144.112900
43909,1188,2,747,1429.408600
43910,1192,4,760,1677.835600
43910,1199,3,770,1258.376700
43910,1202,5,761,2097.294500
43910,1206,2,754,1749.588000
43911,1207,7,760,2936.212300
43911,1208,3,758,2624.382000
43911,1210,3,754,2624.382000
43911,1213,4,762,1677.835600
43911,1215,3,763,1258.376700
43911,1216,3,761,1258.376700
43912,1223,4,732,1427.592000
43912,1227,5,761,2097.294500
43912,1234,1,753,2146.962000
43912,1237,3,754,2624.382000
43913,1241,1,772,2039.994000
43914,1250,1,778,2024.994000
43914,1252,1,773,2039.994000
43914,1253,1,776,2024.994000
43914,1254,1,771,2039.994000
43916,1267,2,741,1637.400000
43917,1270,3,765,1258.376700
43917,1271,3,763,1258.376700
43917,1279,3,762,1258.376700
44075,1443,1,773,2039.994000
44075,1445,1,777,2024.994000
44075,1451,1,776,2024.994000
44076,1452,1,771,2039.994000
44076,1453,1,772,2039.994000
44077,1459,3,754,2624.382000
44078,1463,2,743,1429.408600
44079,1470,2,754,1749.588000
44079,1471,2,756,1749.588000
44079,1476,3,755,2624.382000
44079,1477,4,763,1677.835600
44079,1479,4,761,1677.835600
44079,1485,4,765,1677.835600
44079,1489,5,762,2097.294500
44079,1493,5,760,2097.294500
44081,1506,2,741,1637.400000
44081,1512,2,745,1619.520000
44082,1514,1,772,2039.994000
44085,1522,3,754,2624.382000
44085,1530,3,763,1258.376700
44085,1534,3,760,1258.376700
44085,1541,2,755,1749.588000
44086,1554,3,748,2167.784700
44086,1558,4,747,2858.817200
44086,1561,3,745,2429.280000
44086,1562,3,742,2167.784700
44090,1572,2,758,1749.588000
44090,1580,2,754,1749.588000
44090,1581,4,762,1677.835600
44091,1585,2,756,1749.588000
44091,1586,2,755,1749.588000
44093,1597,2,754,1749.588000
44093,1608,3,770,1258.376700
44093,1611,2,758,1749.588000
44095,1625,2,742,1445.189800
44097,1636,2,758,1749.588000
44098,1641,1,775,2024.994000
44098,1642,1,772,2039.994000
44098,1643,1,771,2039.994000
44099,1647,2,755,1749.588000
44100,1654,2,748,1445.189800
44100,1655,2,747,1429.408600
44100,1658,2,743,1429.408600
44100,1662,1,773,2039.994000
44100,1667,3,741,2456.100000
44102,1677,2,758,1749.588000
44103,1682,4,770,1677.835600
44103,1683,3,762,1258.376700
44104,1687,1,773,2039.994000
44104,1688,1,772,2039.994000
44105,1689,1,773,2039.994000
44105,1691,1,775,2024.994000
44105,1692,1,777,2024.994000
44107,1694,3,770,1258.376700
44107,1697,4,763,1677.835600
44107,1698,5,760,2097.294500
44107,1701,2,758,1749.588000
44107,1702,3,754,2624.382000
44107,1703,1,749,2146.962000
44108,1716,2,758,1749.588000
44109,1720,4,770,1677.835600
44109,1725,2,754,1749.588000
44109,1728,2,758,1749.588000
44110,1736,3,760,1258.376700
44110,1738,5,762,2097.294500
44110,1744,3,763,1258.376700
44111,1758,2,755,1749.588000
44111,1763,3,761,1258.376700
44111,1771,3,758,2624.382000
44112,1773,1,771,2039.994000
44112,1774,1,774,2039.994000
44112,1777,1,772,2039.994000
44113,1786,2,747,1429.408600
44114,1794,3,760,1258.376700
44114,1797,6,762,2516.753400
44114,1800,7,770,2936.212300
44114,1806,4,768,1677.835600
44114,1810,3,766,1258.376700
44114,1811,4,761,1677.835600
44114,1813,3,754,2624.382000
44114,1814,1,749,2146.962000
44115,1826,3,742,2167.784700
44115,1829,2,741,1637.400000
44115,1832,2,745,1619.520000
44116,1836,1,771,2039.994000
44116,1838,1,778,2024.994000
44117,1841,2,754,1749.588000
44117,1843,2,756,1749.588000
44117,1844,1,753,2146.962000
44117,1845,2,755,1749.588000
44118,1857,3,761,1258.376700
44118,1858,2,758,1749.588000
44120,1879,3,747,2144.112900
44121,1888,3,741,2456.100000
44121,1891,2,745,1619.520000
44121,1892,2,743,1429.408600
44122,1899,1,777,2024.994000
44122,1900,1,771,2039.994000
44124,1902,4,763,1677.835600
44124,1905,3,758,2624.382000
44124,1908,1,753,2146.962000
44124,1912,5,760,2097.294500
44124,1914,2,756,1749.588000
44125,1924,2,758,1749.588000
44126,1926,1,776,2024.994000
44126,1928,1,771,2039.994000
44126,1932,1,773,2039.994000
44127,1936,2,747,1429.408600
44127,1951,2,745,1619.520000
44127,1954,3,743,2144.112900
44128,1956,1,774,2039.994000
44128,1957,1,773,2039.994000
44128,1958,1,771,2039.994000
44128,1962,1,778,2024.994000
44129,1966,5,765,2097.294500
44129,1971,7,761,2936.212300
44129,1976,5,763,2097.294500
44129,1985,3,760,1258.376700
44129,1988,3,770,1258.376700
44129,1989,3,756,2624.382000
44129,1992,4,733,1427.592000
44130,2004,2,743,1429.408600
44131,2009,1,773,2039.994000
44131,2013,1,772,2039.994000
44131,2014,1,777,2024.994000
44133,2017,3,766,1258.376700
44133,2020,2,754,1749.588000
44133,2024,5,770,2097.294500
44133,2028,3,762,1258.376700
44133,2030,3,760,1258.376700
44282,2184,2,739,1445.189800
44282,2191,2,742,1445.189800
44283,2197,2,756,1749.588000
44283,2199,2,755,1749.588000
44283,2201,5,762,2097.294500
44283,2210,1,749,2146.962000
44283,2215,6,765,2516.753400
44283,2216,2,717,1516.151800
44285,2243,3,741,2456.100000
44285,2250,2,743,1429.408600
44285,2251,4,748,2890.379600
44286,2253,1,753,2146.962000
44287,2260,1,776,2024.994000
44288,2263,4,761,1677.835600
44288,2267,2,758,1749.588000
44288,2268,6,760,2516.753400
44288,2274,3,733,1070.694000
44288,2275,4,766,1677.835600
44288,2276,3,756,2624.382000
44288,2279,5,765,2097.294500
44288,2280,3,754,2624.382000
44288,2281,3,770,1258.376700
44288,2282,4,768,1677.835600
44288,2288,3,718,2274.227700
44288,2289,4,763,1677.835600
44288,2290,3,755,2624.382000
44288,2292,6,762,2516.753400
44288,2295,1,753,2146.962000
44289,2297,1,775,2024.994000
44289,2298,1,771,2039.994000
44290,2300,2,758,1749.588000
44290,2303,3,762,1258.376700
44291,2304,4,739,2890.379600
44291,2305,2,744,1619.520000
44292,2307,3,770,1258.376700
44292,2309,2,758,1749.588000
44293,2322,1,751,2146.962000
44293,2326,4,767,1677.835600
44294,2344,2,741,1637.400000
44295,2347,3,765,1258.376700
44295,2348,3,762,1258.376700
44295,2349,3,760,1258.376700
44295,2352,2,758,1749.588000
44295,2353,3,754,2624.382000
44296,2356,4,770,1677.835600
44296,2366,2,755,1749.588000
44296,2368,1,752,2146.962000
44297,2381,1,778,2024.994000
44297,2382,1,774,2039.994000
44297,2383,1,773,2039.994000
44297,2384,1,776,2024.994000
44297,2388,1,772,2039.994000
44298,2396,1,751,2146.962000
44298,2397,2,754,1749.588000
44298,2407,4,769,1677.835600
44298,2409,3,755,2624.382000
44299,2430,2,757,1749.588000
44299,2442,3,758,2624.382000
44301,2456,3,732,1070.694000
44301,2457,3,757,2624.382000
44301,2461,1,752,2146.962000
44301,2465,1,753,2146.962000
44301,2472,2,756,1749.588000
44301,2473,1,749,2146.962000
44302,2480,1,752,2146.962000
44305,2495,2,743,1429.408600
44306,2507,3,762,1258.376700
44306,2510,3,760,1258.376700
44306,2513,3,770,1258.376700
44306,2519,6,763,2516.753400
44306,2521,5,761,2097.294500
44306,2522,2,755,1749.588000
44306,2524,4,765,1677.835600
44307,2527,2,754,1749.588000
44307,2531,4,763,1677.835600
44307,2532,4,765,1677.835600
44309,2545,1,749,2146.962000
44309,2549,3,768,1258.376700
44309,2550,5,766,2097.294500
44309,2554,2,756,1749.588000
44309,2555,3,754,2624.382000
44309,2557,1,750,2146.962000
44311,2563,2,754,1749.588000
44311,2564,1,753,2146.962000
44311,2567,3,769,1258.376700
44313,2574,3,766,1258.376700
44313,2575,1,750,2146.962000
44313,2576,2,758,1749.588000
44313,2578,2,755,1749.588000
44313,2584,1,749,2146.962000
44313,2591,5,764,2097.294500
44313,2592,3,761,1258.376700
44314,2598,4,765,1677.835600
44314,2599,4,766,1677.835600
44314,2600,3,760,1258.376700
44314,2602,2,717,1516.151800
44314,2607,2,755,1749.588000
44314,2608,3,756,2624.382000
44314,2615,4,761,1677.835600
44314,2617,3,758,2624.382000
44316,2628,3,762,1258.376700
44317,2631,3,758,2624.382000
44317,2633,3,762,1258.376700
44317,2634,1,753,2146.962000
44317,2636,4,764,1677.835600
44317,2639,3,733,1070.694000
44317,2641,5,761,2097.294500
44317,2651,2,756,1749.588000
44317,2652,6,763,2516.753400
44317,2655,3,732,1070.694000
44481,2843,1,772,2039.994000
44483,2848,2,758,1749.588000
44484,2854,1,771,2039.994000
44484,2855,1,777,2024.994000
44487,2862,2,745,1619.520000
44487,2863,2,741,1637.400000
44488,2875,2,755,1749.588000
44488,2878,3,760,1258.376700
44488,2879,1,751,2146.962000
44488,2880,3,763,1258.376700
44488,2881,2,754,1749.588000
44488,2889,1,753,2146.962000
44488,2891,2,756,1749.588000
44488,2892,1,749,2146.962000
44489,2894,1,774,2039.994000
44491,2908,2,758,1749.588000
44492,2911,2,748,1445.189800
44492,2924,2,741,1637.400000
44492,2927,4,743,2858.817200
44493,2935,3,765,1258.376700
44494,2939,3,756,2624.382000
44494,2942,1,751,2146.962000
44494,2950,2,755,1749.588000
44494,2951,1,750,2146.962000
44494,2956,2,757,1749.588000
44494,2957,3,766,1258.376700
44494,2958,3,763,1258.376700
44494,2959,1,753,2146.962000
44495,2965,1,772,2039.994000
44495,2966,1,778,2024.994000
44496,2969,1,752,2146.962000
44496,2970,1,751,2146.962000
44496,2974,1,749,2146.962000
44496,2979,2,757,1749.588000
44496,2980,3,764,1258.376700
44496,2983,3,767,1258.376700
44496,2985,2,758,1749.588000
44498,2994,6,761,2516.753400
44498,2996,1,749,2146.962000
44498,3001,1,753,2146.962000
44498,3002,3,758,2624.382000
44499,3004,1,772,2039.994000
44500,3008,4,760,1677.835600
44500,3010,4,761,1677.835600
44501,3014,3,768,1258.376700
44501,3021,1,749,2146.962000
44501,3022,2,756,1749.588000
44501,3023,1,753,2146.962000
44501,3027,3,759,1258.376700
44501,3028,2,754,1749.588000
44501,3030,4,760,1677.835600
44502,3035,2,754,1749.588000
44502,3038,6,770,2516.753400
44502,3042,3,768,1258.376700
44502,3043,3,762,1258.376700
44502,3044,3,760,1258.376700
44502,3045,1,749,2146.962000
44502,3046,1,753,2146.962000
44503,3048,2,758,1749.588000
44504,3052,3,769,1258.376700
44504,3055,1,749,2146.962000
44504,3061,1,750,2146.962000
44504,3062,4,761,1677.835600
44504,3063,3,766,1258.376700
44504,3069,2,757,1749.588000
44504,3075,2,755,1749.588000
44506,3086,6,765,2516.753400
44506,3089,4,733,1427.592000
44506,3092,3,768,1258.376700
44506,3096,5,770,2097.294500
44506,3097,2,756,1749.588000
44506,3100,3,762,1258.376700
44506,3103,2,755,1749.588000
44506,3106,1,749,2146.962000
44506,3107,3,761,1258.376700
44506,3108,3,758,2624.382000
44506,3113,3,764,1258.376700
44507,3117,3,748,2167.784700
44508,3130,4,770,1677.835600
44508,3132,4,760,1677.835600
44509,3133,5,759,2097.294500
44509,3134,6,764,2516.753400
44509,3135,2,756,1749.588000
44509,3140,5,732,1784.490000
44509,3141,3,770,1258.376700
44509,3143,3,761,1258.376700
44509,3148,3,766,1258.376700
44509,3151,1,751,2146.962000
44509,3152,3,757,2624.382000
44509,3156,4,769,1677.835600
44509,3157,3,758,2624.382000
44509,3159,4,763,1677.835600
44509,3160,3,760,1258.376700
44510,3165,2,758,1749.588000
44511,3167,1,774,2039.994000
44511,3168,1,772,2039.994000
44511,3170,1,777,2024.994000
44512,3172,3,770,1258.376700
44513,3187,3,743,2144.112900
44515,3202,4,763,1677.835600
44515,3203,3,761,1258.376700
44515,3205,3,762,1258.376700
44517,3217,1,751,2146.962000
44517,3218,1,749,2146.962000
44517,3230,4,766,1677.835600
44517,3233,1,750,2146.962000
44518,3245,3,742,2167.784700
44518,3250,2,745,1619.520000
44518,3251,2,741,1637.400000
44518,3252,2,748,1445.189800
44518,3254,2,747,1429.408600
44519,3255,1,752,2146.962000
44520,3258,2,755,1749.588000
44520,3263,2,717,1516.151800
44520,3266,6,763,2516.753400
44520,3275,5,762,2097.294500
44520,3276,7,738,1250.065600
44520,3277,4,761,1677.835600
44520,3288,6,760,2516.753400
44521,3302,4,765,1677.835600
44521,3307,1,753,2146.962000
44522,3322,1,750,2146.962000
44522,3325,1,749,2146.962000
44522,3332,3,754,2624.382000
44522,3335,2,758,1749.588000
44522,3337,4,768,1677.835600
44523,3339,2,743,1429.408600
44523,3342,2,748,1445.189800
44524,3356,1,778,2024.994000
44524,3357,1,772,2039.994000
44525,3359,4,770,1677.835600
44525,3362,2,758,1749.588000
44525,3368,2,756,1749.588000
44525,3372,4,765,1677.835600
44525,3377,5,761,2097.294500
44525,3380,3,733,1070.694000
44525,3382,3,763,1258.376700
44526,3387,2,756,1749.588000
44526,3397,2,755,1749.588000
44527,3399,1,771,2039.994000
44527,3401,1,777,2024.994000
44527,3402,1,774,2039.994000
44528,3414,2,741,1637.400000
44530,3417,3,743,2144.112900
44530,3420,3,742,2167.784700
44530,3423,2,748,1445.189800
44530,3430,2,745,1619.520000
44530,3433,3,741,2456.100000
44531,3439,3,770,1258.376700
44531,3449,3,762,1258.376700
44531,3450,3,758,2624.382000
44531,3455,3,755,2624.382000
44531,3456,4,760,1677.835600
44532,3458,1,749,2146.962000
44533,3461,7,761,2936.212300
44533,3470,5,770,2097.294500
44533,3475,4,763,1677.835600
44533,3476,3,758,2624.382000
44534,3483,2,745,1619.520000
44534,3486,3,748,2167.784700
44535,3492,4,761,1677.835600
44535,3494,3,770,1258.376700
44535,3500,3,763,1258.376700
44535,3501,2,755,1749.588000
44535,3503,5,760,2097.294500
44538,3508,3,759,1258.376700
44538,3510,3,755,2624.382000
44538,3512,4,732,1427.592000
44538,3515,3,764,1258.376700
44538,3516,1,752,2146.962000
44538,3518,3,756,2624.382000
44538,3520,3,766,1258.376700
44538,3521,5,770,2097.294500
44538,3530,5,769,2097.294500
44538,3533,3,763,1258.376700
44538,3535,6,738,1071.484800
44538,3536,3,767,1258.376700
44538,3537,3,760,1258.376700
44538,3542,3,757,2624.382000
44539,3543,2,748,1445.189800
44540,3549,3,747,2144.112900
44542,3574,1,771,2039.994000
44544,3582,2,741,1637.400000
44545,3597,3,760,1258.376700
44545,3598,3,762,1258.376700
44545,3599,4,761,1677.835600
44545,3600,2,758,1749.588000
44545,3601,3,754,2624.382000
44546,3602,2,758,1749.588000
44547,3606,4,768,1677.835600
44547,3608,4,765,1677.835600
44547,3614,3,756,2624.382000
44547,3617,5,762,2097.294500
44547,3622,4,764,1677.835600
44547,3623,5,760,2097.294500
44547,3626,7,761,2936.212300
44547,3627,3,733,1070.694000
44547,3628,6,770,2516.753400
44550,3652,3,732,1070.694000
44550,3655,3,769,1258.376700
44550,3657,3,755,2624.382000
44550,3659,1,751,2146.962000
44550,3660,5,767,2097.294500
44550,3664,2,757,1749.588000
44552,3692,2,745,1619.520000
44552,3693,3,742,2167.784700
44552,3696,2,739,1445.189800
44552,3697,2,743,1429.408600
44555,3702,3,765,1258.376700
44555,3704,1,753,2146.962000
44555,3706,2,754,1749.588000
44555,3720,2,757,1749.588000
44555,3721,5,763,2097.294500
44557,3740,2,755,1749.588000
44557,3743,1,750,2146.962000
44557,3744,4,760,1677.835600
44557,3746,1,752,2146.962000
44557,3747,2,757,1749.588000
44557,3756,3,762,1258.376700
44559,3764,3,762,1258.376700
44559,3766,2,756,1749.588000
44559,3767,3,760,1258.376700
44559,3769,3,754,2624.382000
44559,3770,4,765,1677.835600
44559,3778,2,758,1749.588000
44561,3786,2,745,1619.520000
44561,3787,2,741,1637.400000
44561,3788,2,748,1445.189800
44562,3794,4,763,1677.835600
44562,3798,5,762,2097.294500
44562,3802,2,756,1749.588000
44562,3806,2,754,1749.588000
44563,3816,5,763,2097.294500
44563,3817,4,767,1677.835600
44563,3819,2,757,1749.588000
44563,3820,2,755,1749.588000
44563,3821,1,751,2146.962000
44563,3823,6,759,2516.753400
44563,3825,3,766,1258.376700
44563,3827,2,756,1749.588000
44563,3829,6,761,2516.753400
44563,3830,3,754,2624.382000
44563,3834,3,732,1070.694000
44563,3837,3,758,2624.382000
44564,3849,1,752,2146.962000
44564,3850,1,749,2146.962000
44564,3854,2,754,1749.588000
44564,3860,1,750,2146.962000
44564,3862,3,764,1258.376700
44569,3898,2,747,1429.408600
44569,3904,2,743,1429.408600
44569,3909,2,748,1445.189800
44570,3922,3,768,1258.376700
44570,3923,3,764,1258.376700
44570,3926,3,755,2624.382000
44570,3927,4,732,1427.592000
44570,3941,4,759,1677.835600
44740,4119,2,754,1749.588000
44741,4123,1,773,2039.994000
44741,4124,1,774,2039.994000
44742,4127,3,754,2624.382000
44742,4128,4,766,1677.835600
44742,4131,3,768,1258.376700
44742,4133,3,758,2624.382000
44742,4136,6,770,2516.753400
44742,4141,5,760,2097.294500
44742,4147,1,749,2146.962000
44742,4151,3,764,1258.376700
44743,4155,2,742,1445.189800
44743,4157,2,747,1429.408600
44744,4165,3,762,1258.376700
44744,4168,3,759,1258.376700
44744,4172,2,754,1749.588000
44744,4173,1,753,2146.962000
44744,4174,1,752,2146.962000
44744,4177,2,758,1749.588000
44744,4179,1,750,2146.962000
44745,4185,2,741,1637.400000
44745,4187,2,743,1429.408600
44746,4201,1,776,2024.994000
44746,4204,1,775,2024.994000
44746,4206,1,774,2039.994000
44749,4218,3,754,2624.382000
44749,4223,3,768,1258.376700
44749,4227,3,758,2624.382000
44749,4229,3,765,1258.376700
44749,4230,1,752,2146.962000
44749,4233,3,762,1258.376700
44749,4234,4,761,1677.835600
44749,4239,4,767,1677.835600
44749,4241,2,755,1749.588000
44749,4243,3,770,1258.376700
44749,4249,3,764,1258.376700
44750,4252,3,741,2456.100000
44750,4258,3,745,2429.280000
44750,4260,2,742,1445.189800
44750,4266,3,748,2167.784700
44750,4273,4,743,2858.817200
44752,4279,4,763,1677.835600
44752,4283,3,770,1258.376700
44752,4285,4,762,1677.835600
44753,4288,2,717,1516.151800
44754,4289,3,758,2624.382000
44754,4298,2,754,1749.588000
44755,4306,1,751,2146.962000
44755,4318,4,762,1677.835600
44755,4320,1,752,2146.962000
44755,4326,1,750,2146.962000
44756,4328,4,732,1427.592000
44756,4329,4,760,1677.835600
44756,4332,1,749,2146.962000
44756,4335,2,754,1749.588000
44756,4339,3,770,1258.376700
44756,4343,6,763,2516.753400
44758,4364,1,752,2146.962000
44758,4365,3,768,1258.376700
44758,4367,1,750,2146.962000
44758,4371,4,763,1677.835600
44758,4372,1,751,2146.962000
44758,4373,1,753,2146.962000
44758,4380,2,756,1749.588000
44759,4381,1,777,2024.994000
44759,4383,1,775,2024.994000
44759,4384,1,774,2039.994000
44760,4386,1,750,2146.962000
44760,4388,1,751,2146.962000
44761,4391,3,748,2167.784700
44761,4395,3,741,2456.100000
44761,4398,3,743,2144.112900
44762,4406,2,743,1429.408600
44762,4411,3,748,2167.784700
44762,4414,2,742,1445.189800
44762,4420,3,747,2144.112900
44763,4426,2,718,1516.151800
44766,4445,1,771,2039.994000
44766,4447,1,773,2039.994000
44767,4451,1,777,2024.994000
44767,4457,1,771,2039.994000
44768,4460,3,765,1258.376700
44768,4463,6,762,2516.753400
44768,4465,4,764,1677.835600
44768,4466,3,760,1258.376700
44768,4467,3,761,1258.376700
44768,4468,3,756,2624.382000
44770,4493,3,754,2624.382000
44771,4495,3,766,1258.376700
44771,4497,3,759,1258.376700
44771,4500,2,757,1749.588000
44771,4501,3,768,1258.376700
44771,4502,3,769,1258.376700
44771,4503,3,765,1258.376700
44771,4504,3,767,1258.376700
44771,4505,3,762,1258.376700
44771,4506,2,755,1749.588000
44771,4508,4,761,1677.835600
44771,4513,3,764,1258.376700
44771,4516,3,758,2624.382000
44771,4524,3,756,2624.382000
44772,4528,3,758,2624.382000
44772,4532,3,765,1258.376700
44772,4533,3,755,2624.382000
44772,4539,3,770,1258.376700
44772,4541,1,750,2146.962000
44772,4543,3,762,1258.376700
44772,4545,2,754,1749.588000
44772,4548,3,764,1258.376700
44772,4550,3,760,1258.376700
44772,4553,3,761,1258.376700
44772,4556,5,768,2097.294500
44772,4557,3,767,1258.376700
44772,4558,3,763,1258.376700
44773,4569,2,756,1749.588000
44773,4574,5,762,2097.294500
44773,4578,4,763,1677.835600
44773,4579,1,749,2146.962000
44775,4593,2,758,1749.588000
44776,4606,2,742,1445.189800
44777,4621,4,748,2890.379600
44777,4625,3,743,2144.112900
